"x","L_x","f_x","f_y"
0.36493085255866,1.01953281771124,0.143421988938295,0.430023820927621
0.396814799736814,1.02116439669166,0.139882743387823,0.426380702206475
0.417503874471518,1.02278801377769,0.137460112057953,0.423853577220191
0.485084621456883,1.02440361051928,0.130345446138848,0.414703936503905
0.433112316360964,1.02601112875513,0.135183223769155,0.421862058212466
0.377070292049827,1.02761051061476,0.140425117413505,0.428672699228019
0.455877322539279,1.02920169852058,0.13217925546725,0.418826380019163
0.475641196536262,1.03078463519002,0.129834864902231,0.416064817823633
0.391300173917864,1.03235926363751,0.137898125618781,0.427032626083777
0.370859616016319,1.0339255271766,0.139568507417135,0.429369471781234
0.280585320246362,1.03548336942198,0.148219436534594,0.438190781709337
0.211365102502628,1.03703273429149,0.154762137405695,0.443298719016608
0.212978917172477,1.03857356600817,0.154218620660827,0.443195997126006
0.194704869381643,1.04010580910223,0.155661081901574,0.444313502075862
0.175951381479851,1.0416294084131,0.157148685052051,0.4453561667033
0.150140262555006,1.04314430909137,0.15933925540739,0.446618685233987
0.183414636314112,1.04465045660076,0.155618486845548,0.444953860677864
0.173585805549612,1.04614779672014,0.156205255380569,0.445480195216754
0.0966028327701074,1.04763627554543,0.163504661099418,0.448600183905119
0.155821587758856,1.04911583949153,0.157181123406026,0.446357944918246
0.0920214822933055,1.05058643529432,0.163156707549235,0.448729807019481
0.104119860290371,1.05204801001251,0.161539685608167,0.448373858203967
0.0894944821542864,1.05350051102955,0.162592288057336,0.44879861064959
0.0761975378299489,1.05494388605557,0.16350930246121,0.449129090284298
0.0473136012785457,1.05637808312923,0.16598227802654,0.449664213470108
-0.0051922203267207,1.05780305061959,0.170814710682689,0.449995956127212
0.0879950357267602,1.05921873722797,0.161075110848777,0.448838531053117
0.111352141719284,1.0606250919898,0.158315808030755,0.448140105080179
0.0497464417350275,1.06202206427647,0.16405007459767,0.449628793730206
0.0102428774888818,1.06340960379712,0.16757142319888,0.449984262519112
-0.00564166266391449,1.06478766060049,0.168728171862976,0.449995225746358
0.0713920025170351,1.06615618507667,0.160590409373195,0.449235477296491
0.101084649703061,1.06751512795893,0.157184065012731,0.448467284039161
0.126153056081012,1.06886444032547,0.154237468056164,0.447612810966213
0.076048937603249,1.07020407360121,0.158805453944349,0.449132483863413
0.114239526440966,1.07153397955947,0.154541306538973,0.448042399589782
0.174246119363472,1.0728541103238,0.148092903284512,0.445445743483016
0.103612920787665,1.07416441836962,0.154705830903169,0.448389654396877
0.108985577192122,1.07546485652599,0.153715531953354,0.448218321594615
0.0806787134756403,1.07675537797728,0.15609055119371,0.449023641778787
0.110668825258291,1.07803593626485,0.152633246352893,0.448162861667392
0.128189391617954,1.07930648528874,0.150420276855806,0.447535121981493
0.0931417415420696,1.08056697930932,0.1534615171783,0.448698692397377
0.182220520658853,1.08181737294895,0.144087510173938,0.445019352277622
0.12467625579192,1.0830576211936,0.149373210618414,0.447668374686256
0.067535946343936,1.08428767939444,0.15461592607107,0.449315834392714
0.0832108715389912,1.08550750326954,0.152574536150532,0.448961392628658
0.0410235241300162,1.08671704890535,0.156316799163857,0.449747560570193
0.114871050866509,1.08791627275837,0.148453008059632,0.448020696250924
0.16446860366388,1.08910513165666,0.143011655310921,0.445942511761328
0.129394489575195,1.09028358280143,0.146034917917967,0.447488559910136
0.194287205199106,1.09145158376858,0.139058953967274,0.444337872284388
0.212505397888294,1.09260909251018,0.136747906510644,0.443226218380251
0.180524183791717,1.09375606735606,0.139454271760819,0.44511165285995
0.177438239829431,1.09489246701524,0.139268589893883,0.445277350656935
0.205234983489122,1.09601825057745,0.135992127069477,0.443681790232833
0.129135227813163,1.09713337751461,0.143102809931969,0.447498613940646
0.136149695996236,1.09823780768228,0.141899574150562,0.44721948904202
0.156515365835304,1.09933150132107,0.139358729974173,0.446325441038616
0.223993074748989,1.10041441905815,0.132104201729365,0.442474065369674
0.291294063609061,1.10148652190858,0.124864873437066,0.437272165275918
0.300941279204648,1.10254777127679,0.123388458566025,0.436415151970601
0.367999914877345,1.10359812895791,0.116168445969163,0.42968640939754
0.418248801921348,1.10463755713917,0.110626960743435,0.423760190953704
0.396963626749622,1.10566601840127,0.112236442513076,0.426362981855668
0.36339733498373,1.10668347571973,0.115071605020493,0.430191356539008
0.389541235104123,1.10768989246618,0.111933325761095,0.427238643923033
0.384312077583458,1.10868523240973,0.111929938069833,0.427845634053523
0.343600849904464,1.10966945971826,0.115472351619279,0.43229076839174
0.265142699981879,1.11064253895967,0.122787060077294,0.439454902296948
0.299169965887502,1.11160443510324,0.118850838134393,0.436574599726631
0.286333713170568,1.11255511352079,0.119598587771565,0.437701950705293
0.288440617923297,1.11349453998802,0.118849649953588,0.437520301489804
0.287645102387866,1.11442268068566,0.11838859106819,0.437589044260841
0.218626870653234,1.11533950220075,0.12474744935623,0.442830343714256
0.25113796780863,1.11624497152782,0.120951028996212,0.440539458168743
0.188048849664717,1.11713905607008,0.126712293132029,0.444695644520967
0.246832042990899,1.11802172364056,0.120283997849091,0.440861091382941
0.206939741783918,1.11889294246334,0.123720932547328,0.443576391490561
0.184852861788074,1.11975268117463,0.125375014489024,0.444874412923314
0.262925499876353,1.12060090882393,0.117010842860566,0.439630527227216
0.380750677252808,1.12143759487514,0.104669124452063,0.428254338265729
0.37689859566108,1.12226270920765,0.104492848036347,0.428692117288306
0.385406878968476,1.12307622211743,0.103078260210432,0.427719230646567
0.265803670997485,1.12387810431811,0.114472555612206,0.439402261272639
0.307346930346637,1.12466832694201,0.109749947438212,0.435830679660975
0.362270533630399,1.1254468615412,0.103687057119506,0.430314009069472
0.397068257006411,1.12621368008853,0.099634516168792,0.426350519891684
0.477457349650516,1.1269687549786,0.0910206088327716,0.415805171889706
0.462597990186927,1.12771205902881,0.0919293264489803,0.417900464921252
0.443461977371044,1.12844356548029,0.0932634983773589,0.420501221193925
0.484611992703152,1.12916324799888,0.0885668657387362,0.414772682479242
0.507742485846467,1.12987108067609,0.085669992872876,0.411329635209968
0.52435340990217,1.13056703803003,0.0834228938108244,0.408758025228595
0.534009758973458,1.1312510950063,0.0818690785183559,0.407225036598166
0.471444221106411,1.13192322697892,0.087535287601736,0.416661051957805
0.450211982008669,1.13258340975121,0.0890660119357033,0.419596375688374
0.526789838549169,1.13323161955668,0.0808135813133447,0.408373869900201
0.542137167736058,1.13386783305983,0.0786820675481524,0.405913093703869
0.530130139993109,1.13449202735705,0.0792838631462299,0.407844305200633
0.476696448871605,1.13510417997741,0.0840262083349509,0.41591407434498
0.404507849965121,1.13570426888348,0.0906419371713278,0.425456009897489
0.420537115208703,1.13629227247213,0.0884337821119401,0.423472280209791
0.401145667939212,1.13686816957528,0.0897656105067453,0.425862322964041
0.444814810055114,1.13743193946072,0.0847893018829451,0.420320967713345
0.54915104537767,1.13798356183277,0.0737442156087111,0.404764969404092
0.615255438254702,1.13852301683311,0.0665202550326519,0.393219111854702
0.675040303971199,1.13905028504139,0.0599261984425961,0.381648088202171
0.726574470765245,1.13956534747604,0.0541551728638426,0.370813430764831
0.709459357252129,1.14006818559484,0.0552470463165914,0.374500113061109
0.731911189967522,1.1405587812957,0.0523802060614688,0.369645901500049
0.669336477260018,1.1410371169172,0.0580140112101139,0.382798302031372
0.619819477032096,1.14150317523933,0.0623400459509233,0.392373572383749
0.600730755359279,1.14195693948403,0.063621263686976,0.395868383934821
0.581304648288308,1.14239839331585,0.0649342408560552,0.399312735881761
0.541180580872523,1.14282752084248,0.0683150450269504,0.406068536832972
0.568063363336133,1.14324430661539,0.064993205282868,0.401595602285286
0.627403341193327,1.14364873563033,0.0584236972093598,0.390954757118917
0.669291079777041,1.1440407933279,0.0535974744412833,0.382807417579632
0.720422998923817,1.14442046559406,0.047844905194153,0.372148605393242
0.695726974773816,1.14478773876067,0.0496732120839766,0.377394596485811
0.746639920796955,1.14514259960591,0.0439387140244772,0.366379324300848
0.783199930710456,1.14548503535485,0.039637611935174,0.357989680280271
0.813120330556397,1.14581503367982,0.0359985835334633,0.350825299205378
0.710752209873424,1.14613258270093,0.0455865302172811,0.374224694424007
0.726868836646451,1.14643767098645,0.0433241355699683,0.370749254146835
0.774405517685567,1.14673028755322,0.0379178793222139,0.360044414126722
0.664523180194684,1.14701042186709,0.0482516791950229,0.383761341447592
0.630188974143281,1.14727806384325,0.0510288306623755,0.390429278530236
0.628240781098436,1.14753320384662,0.050565556067856,0.390797028144724
0.635334619166599,1.14777583269218,0.049196264130308,0.389452488253265
0.569692237411348,1.14800594164532,0.0550987905018895,0.401317613194988
0.559099726525315,1.14822352242215,0.0554945367007119,0.403111124369898
0.547857902173712,1.14842856718978,0.0559534317763185,0.404977757853873
0.562521446226363,1.14862106856663,0.0538200181863101,0.40253544338031
0.583644559316733,1.14880101962265,0.0510388865402731,0.398903854256996
0.629020076465945,1.14896841387964,0.0458307640372063,0.390650061510416
0.67523095803213,1.14912324531142,0.040537365370415,0.381609472997252
0.685270033402787,1.14926550834407,0.0388594183581029,0.379560747198022
0.616502358954536,1.14939519785614,0.0450604281472252,0.392988726210524
0.581906297933907,1.14951230917883,0.0478425692252373,0.399207759063728
0.619974452395207,1.14961683809613,0.0433565922261342,0.392344751756589
0.657885704613168,1.14970878084502,0.0388846197890131,0.385077959949845
0.610994262647031,1.14978813411556,0.0428912420014908,0.394002901651862
0.533494165105931,1.14985489505106,0.049957065922991,0.407307596369689
0.619034636474942,1.14990906124812,0.0407171800519651,0.39251941782665
0.686054905975357,1.14995063075676,0.0333276724396888,0.379399299898072
0.708527475281233,1.14997960208049,0.0303913039184324,0.37469832251574
0.735463710647396,1.14999597417634,0.027006948888484,0.368863969548115
0.767716013622444,1.14999974645492,0.023089378246673,0.361591818364149
0.732251368372099,1.14999091878043,0.0259419046538579,0.369571190027578
0.6842480418166,1.14996949147067,0.0300467125210099,0.379770692590522
0.742440035179949,1.149935465297,0.0235304128541106,0.367317419124299
0.763537123955857,1.14988884148438,0.0207220392573793,0.362551659051183
0.765445136243568,1.14982962171125,0.0198310200995122,0.36211406151016
0.769585653949114,1.14975780810953,0.018715208393378,0.361160688185357
0.809335956978871,1.14967340326448,0.0140368873764831,0.351746296311164
0.837030707739524,1.14957641021468,0.0105626020607956,0.344906939145161
0.866280427744593,1.14946683245187,0.00693131157191207,0.337433733075997
0.891735683618559,1.14934467392083,0.00367797054846521,0.330721120584201
0.870683408164428,1.14920993901927,0.00507389703518628,0.336286560412076
0.89372891022111,1.14906263259761,0.00205857149698616,0.330187295255248
0.852328729168254,1.14890275995887,0.00548635136829008,0.341030360615164
0.859033790695538,1.14873032685846,0.00410215547592678,0.339309141966488
0.824549634351294,1.14854533950394,0.00683544128408366,0.348017685073672
0.831256427197637,1.14834780455485,0.00544820352861111,0.346351912836393
0.786092221035897,1.14813772912241,0.00924664849429657,0.357308853004028
0.751603497315293,1.14791512076933,0.0119761395238131,0.365263827423513
0.72956551981839,1.14767998750947,0.0134591617489903,0.370160122843818
0.802919075314177,1.14743233780761,0.00540164802532241,0.353298143774494
0.871309018267865,1.14717218057911,-0.00216087553919635,0.336123089202763
0.864402427922274,1.1468995251896,-0.00219510529239517,0.337921266390312
0.934758178241176,1.14661438145466,-0.00995691703244601,0.318934072231686
0.846789703512106,1.14631675963941,-0.00188764256833059,0.342442079703882
0.806143045813121,1.14600667045822,0.001448125533298,0.352520008453072
0.81186685809725,1.14568412507426,0.000145533639484038,0.351130830708495
0.788917959483121,1.14534913509914,0.00170891152171973,0.356641267980748
0.70208676843382,1.14500171259244,0.00965922903787265,0.376061125438523
0.715122505551495,1.14464187006136,0.00762157585253766,0.373289970308063
0.818054737885256,1.14426962046017,-0.00340699299394022,0.349617966873523
0.910250286099405,1.14388497718983,-0.0133631478024772,0.325716662498393
0.922740692762437,1.14348795409745,-0.0153500310443385,0.322282442088045
0.871451483481568,1.14307856547582,-0.0109601834747804,0.336085846790666
0.922361144547131,1.14265682606288,-0.0167914418976782,0.322387487854456
1.02148938562862,1.14222275104121,-0.0274457654353197,0.293483915257211
1.03063947103678,1.14177635603746,-0.0291034686548056,0.290667342111153
1.0506709131516,1.14131765712181,-0.0318504909110345,0.284413594838576
1.01099354795775,1.14084667080737,-0.0286278039004402,0.29668380689817
1.10670346037002,1.14036341404959,-0.038945004193727,0.266281117620753
1.04691505107029,1.13986790424566,-0.0337135199197529,0.285595331376373
1.07490619282007,1.13936015923388,-0.0372611263969782,0.276686501495559
1.10020561715471,1.13884019729302,-0.0405406848030774,0.268432139997185
1.13139476091417,1.13830803714165,-0.0444103268282074,0.257991884246396
1.14767286651113,1.13776369793749,-0.0467899647020091,0.25242704872112
1.06575372106878,1.13720719927667,-0.0393509651075816,0.279625350904207
1.09825558614984,1.13663856119311,-0.0433551421545724,0.2690752001236
1.08865694676632,1.13605780415769,-0.0431503322803499,0.272223907838616
1.13230254739921,1.13546494907762,-0.0482709978521661,0.257683641172988
1.0293130845123,1.13486001729561,-0.038729196418726,0.291077186107765
0.951175691416476,1.13424303058915,-0.0316736291968171,0.314289720608758
1.09713655938703,1.13361401116968,-0.0470289031832315,0.26944370550846
1.1112934047181,1.13297298168184,-0.0492047778604047,0.264754045294509
1.19484879831082,1.13231996520262,-0.0583214981554245,0.235850452376277
1.11472952084112,1.13165498524054,-0.0510717299570033,0.263606714304799
1.14914094439499,1.13097806573482,-0.0552759982792045,0.251921263487249
1.15619104919964,1.13028923105447,-0.0567450889347501,0.249483338662596
1.10679166744974,1.12958850599748,-0.052570172917841,0.266251830729573
1.10793798327218,1.12887591578986,-0.053450756400827,0.265871013783416
1.02584485274108,1.1281514860848,-0.0460083127359061,0.292146350715696
1.080910061528,1.12741524296168,-0.0522826082203422,0.274745015833129
0.99914384563863,1.12666721292517,-0.0448746541703243,0.300256736358368
0.987792892770465,1.12590742290427,-0.0445091070569396,0.303639780148823
0.986045425921651,1.12513590025135,-0.0451047768672476,0.304157162702849
0.989423085151513,1.12435267274114,-0.0462138152805336,0.303156293785389
1.06598617193022,1.12355776856974,-0.0546422401034705,0.279551022188035
1.1782173801454,1.12275121635361,-0.0666383083709803,0.241770570768497
1.18685486766563,1.12193304512855,-0.068275823502778,0.238706328464758
1.19109579665977,1.12110328434863,-0.0694744893355027,0.237193620476913
1.20733978776511,1.12026196388516,-0.0718742555397333,0.231349595531896
1.09771665391115,1.11940911402558,-0.0616880910025643,0.269252722158916
1.23090464844998,1.11854476547238,-0.0757838086408387,0.222731061963634
1.18477869183448,1.11766894934204,-0.0719488880691694,0.239444917706248
1.17572231316002,1.11678169716382,-0.07182166975431,0.242651556350648
1.15838939281836,1.11588304087872,-0.0708675292807392,0.248720102190888
1.13421389312005,1.11497301283826,-0.0692298504131049,0.257033826698018
1.12353710367449,1.11405164580336,-0.0689427496344246,0.260649656500009
1.0699261490424,1.11311897294313,-0.0643629269115364,0.278288705339295
1.02418117978406,1.11217502783368,-0.0605703848001223,0.292657936646419
1.11750162619772,1.11121984445695,-0.0706850538187455,0.262678517316819
1.01649115482285,1.11025345719943,-0.0613672880993816,0.295011859825036
0.953268292845944,1.10927590085096,-0.0558289278281923,0.313691934278187
0.871423462486143,1.10828721060346,-0.0484290026842943,0.336093172354299
0.86207664038146,1.10728742204968,-0.0482794977785792,0.338523579916292
0.940748587125447,1.10627657118188,-0.0569324766075821,0.317248814373221
0.902034156693142,1.10525469439061,-0.0538474119962771,0.327950157023834
0.86400504936574,1.1042218284633,-0.0508314613907455,0.338024291200576
0.84098224351698,1.10317801058302,-0.0493167100370162,0.343912329913372
0.871335609247572,1.10212327832711,-0.053140132344709,0.336116138408574
0.942605468691993,1.1010576696658,-0.0610557479179169,0.316724239558792
0.936276783238604,1.0999812229609,-0.0612120402774185,0.318507867775256
0.883475478208506,1.09889397696437,-0.0567215893287665,0.332920661910638
0.92088529892938,1.09779597081696,-0.0612527569698729,0.322795539932362
0.828249439173824,1.09668724404675,-0.0527798499350453,0.347100429976237
0.717533315825723,1.0955678365678,-0.0424993972618258,0.372771891102021
0.790350978819091,1.09443778867866,-0.0505727912850784,0.356301799541956
0.86502337060011,1.09329714106092,-0.0588321135833943,0.337760185247344
0.929858212346532,1.09214593477778,-0.066108123601236,0.320304555739757
0.912662756754501,1.09098421127254,-0.065181533927821,0.325057003864991
0.904270406202091,1.08981201236712,-0.0651356721136797,0.327344254870066
0.873155429960417,1.08862938026055,-0.0628179523919684,0.335639939269596
0.852374516339448,1.08743635752747,-0.0615340308932548,0.341018652584264
0.884508469755336,1.08623298711656,-0.065541975352453,0.332646715039661
0.889352718127534,1.08501931234903,-0.0668213158487395,0.331357761413875
0.885558806032287,1.08379537691703,-0.0672371941211052,0.3323678401588
0.821615843368024,1.08256122488212,-0.0616385084350981,0.348742110888998
0.819192003462063,1.08131690067362,-0.0621920633936978,0.349338669219572
0.9044106345114,1.08006244908709,-0.0715101810815978,0.327306210627403
0.90088516898204,1.07879791528263,-0.0719541920053421,0.32826088684623
0.885319621722583,1.07752334478333,-0.0711944849048881,0.332431375108947
0.875106559962128,1.0762387834736,-0.0709703037536008,0.335128276306688
0.86409311987878,1.07494427759749,-0.070666349415307,0.338001462026724
0.874526049191078,1.07363987375708,-0.0725072839036433,0.335280628392937
0.850230320605774,1.07232561891077,-0.0708755917270368,0.34156626028839
0.868208323454357,1.07100156037159,-0.0734714990525626,0.336932146062686
0.892698809018141,1.06966774580551,-0.0767188682386562,0.330463325456639
0.931049959024028,1.0683242232297,-0.0813525046848951,0.319971896070203
0.95484069147002,1.06697104101083,-0.0845302874147533,0.313241888086958
0.885326904476712,1.06560824786332,-0.0783777934609553,0.332429440831453
0.89782312877332,1.06423589284758,-0.0804264631142843,0.329087044415953
0.845148718975921,1.06285402536822,-0.0759582190516091,0.342858546422004
0.793689146183684,1.06146269517234,-0.0716115955957131,0.355508630884532
0.726490507804085,1.06006195234768,-0.0656911896980198,0.370831731310584
0.676651852906039,1.05865184732081,-0.0615068934741107,0.381321340493824
0.690867777226955,1.05723243085538,-0.0637281537046354,0.378405257158423
0.717235890721322,1.05580375405022,-0.0671647185903752,0.372835901559179
0.714164794771894,1.05436586833754,-0.067657435473566,0.373495296886263
0.600302165703246,1.05291882548107,-0.0570710591894587,0.395945596477799
0.529728662886574,1.05146267757419,-0.0508136428770039,0.40790813155746
0.484739976357035,1.04999747703809,-0.047114742740791,0.414754073298207
0.476451597167751,1.04852327661981,-0.0470858950866529,0.415949081333445
0.49883505704089,1.04704012939041,-0.0501242402869791,0.412674537880052
0.452044912161412,1.04554808874303,-0.0462452211602956,0.419348309608347
0.459605514536507,1.04404720839098,-0.0478012601074124,0.418314415651145
0.46380077841779,1.04253754236578,-0.0490207357538488,0.417733325690858
0.471513727482596,1.04101914501525,-0.0505919376681673,0.41665122071932
0.46471475519884,1.03949207100153,-0.0507118923986642,0.417606029445072
0.484619179805218,1.03795637529912,-0.053502118971595,0.414771637584738
0.45801299465259,1.0364121131929,-0.0516412039255167,0.418533614509405
0.380810187803126,1.03485934027614,-0.0447205332714082,0.428247540129802
0.363115163946974,1.03329811244849,-0.0437505346845406,0.430222106656764
0.392685701270774,1.03172848591399,-0.0475069731915343,0.426869691002622
0.452654255281338,1.03015051717902,-0.0543030815529311,0.419265618776355
0.537644401888447,1.02856426305029,-0.0636012045716788,0.406640774567702
0.573796384819751,1.02696978063278,-0.0680153538348258,0.400613656315168
0.572058291399681,1.02536712732767,-0.0686403252916165,0.400912396686132
0.586231802640978,1.02375636083033,-0.0708562742628495,0.398449841035846
0.677792941682651,1.02213753912815,-0.0808107902848771,0.381089509230777
0.629243974759926,1.02051072049856,-0.0767540872068051,0.390607803034249
0.62618683524386,1.01887596350685,-0.0772463455946582,0.391183507105092
0.717141338905632,1.01723332700409,-0.0871395342580141,0.372856245004896
0.621699388709361,1.01558287012502,-0.0783928307294889,0.392023480511761
0.546770452232563,1.0139246522859,-0.0716971690069874,0.40515631088481
0.594226795263865,1.01225873318241,-0.0772397629136783,0.397034177368566
0.575798328577423,1.01058517278745,-0.0761935907756408,0.400268442721117
0.612993151729523,1.00890403134901,-0.0807094498017279,0.393635909389906
0.643046646305876,1.007215369388,-0.0845108654085003,0.387973651601215
0.718854443224664,1.00551924769608,-0.0928873879507349,0.372487243418424
0.67541855646627,1.00381572733343,-0.0893392060946012,0.381571466037153
0.737863278367984,1.00210486962661,-0.0963787363473362,0.368333667365408
0.750274567602223,1.00038673616631,-0.0984145618552695,0.365563210981395
0.749340690483171,0.998661388805155,-0.0991154965346911,0.365773279437931
0.737358230715907,0.996928889655455,-0.0987111860469675,0.368445425939326
0.697233398439308,0.995189301086996,-0.0954922387030357,0.377079838215116
